STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940117,-9999, , , ,9999,-7.2, , ,0,1700,-17.8, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940118,-9999, , , ,9999,-13.9, , ,0,1700,-23.3, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940119,-9999, , , ,9999,-20.6, , ,0,1700,-30.0, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940120,-9999, , , ,9999,-8.3, , ,0,1700,-22.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940121,-9999, , , ,9999,-8.3, , ,0,1700,-17.8, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940122,-9999, , , ,9999,-1.1, , ,0,1700,-10.6, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940123,-9999, , , ,9999,2.2, , ,0,1700,-7.2, , ,0,1700,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940124,-9999, , , ,9999,2.8, , ,0,1700,1.1, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940125,-9999, , , ,9999,1.7, , ,0,1700,-3.9, , ,0,1700,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940126,-9999, , , ,9999,-3.9, , ,0,1700,-13.3, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940127,-9999, , , ,9999,0.6, , ,0,1700,-13.9, , ,0,1700,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940128,-9999, , , ,9999,4.4, , ,0,1700,-1.1, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940129,-9999, , , ,9999,0.6, , ,0,1700,-5.6, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940130,-9999, , , ,9999,-5.6, , ,0,1700,-13.9, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940131,-9999, , , ,9999,-5.6, , ,0,1700,-16.1, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940201,-9999, , , ,9999,-9.4, , ,0,1700,-17.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940202,-9999, , , ,9999,-3.9, , ,0,1700,-17.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940203,-9999, , , ,9999,-3.3, , ,0,1700,-12.2, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940204,-9999, , , ,9999,-1.7, , ,0,1700,-11.1, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940205,-9999, , , ,9999,-0.6, , ,0,1700,-12.8, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940206,-9999, , , ,9999,3.9, , ,0,1700,-13.3, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940207,-9999, , , ,9999,0.0, , ,0,1700,-12.8, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940208,-9999, , , ,9999,-10.0, , ,0,1700,-16.1, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940209,-9999, , , ,9999,-8.3, , ,0,1700,-15.0, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940210,-9999, , , ,9999,-8.9, , ,0,1700,-21.7, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940211,-9999, , , ,9999,-1.1, , ,0,1700,-17.2, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940212,-9999, , , ,9999,-3.3, , ,0,1700,-15.0, , ,0,1700,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940213,-9999, , , ,9999,0.6, , ,0,1700,-7.8, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940214,-9999, , , ,9999,-0.6, , ,0,1700,-8.3, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940215,-9999, , , ,9999,4.4, , ,0,1700,-3.3, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940216,-9999, , , ,9999,2.2, , ,0,1700,-7.8, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940217,-9999, , , ,9999,10.0, , ,0,1700,-3.3, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940218,-9999, , , ,9999,11.1, , ,0,1700,-1.1, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940219,-9999, , , ,9999,15.0, , ,0,1700,4.4, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940220,-9999, , , ,9999,12.8, , ,0,1700,8.9, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940221,-9999, , , ,9999,8.9, , ,0,1700,0.0, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940222,-9999, , , ,9999,1.7, , ,0,1700,-5.6, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940223,-9999, , , ,9999,-0.6, , ,0,1700,-7.2, , ,0,1700,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940224,-9999, , , ,9999,-0.6, , ,0,1700,-8.9, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940225,-9999, , , ,9999,-6.1, , ,0,1700,-12.8, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940226,-9999, , , ,9999,-6.7, , ,0,1700,-14.4, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940227,-9999, , , ,9999,-3.9, , ,0,1700,-20.0, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940228,-9999, , , ,9999,-1.7, , ,0,1700,-17.8, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940301,-9999, , , ,9999,2.2, , ,0,1700,-10.0, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940302,-9999, , , ,9999,6.1, , ,0,1700,-10.0, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940303,-9999, , , ,9999,8.3, , ,0,1700,-10.0, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940304,-9999, , , ,9999,7.2, , ,0,1700,-0.6, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940305,-9999, , , ,9999,8.3, , ,0,1700,-2.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940306,-9999, , , ,9999,13.9, , ,0,1700,0.6, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940307,-9999, , , ,9999,11.7, , ,0,1700,2.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940308,-9999, , , ,9999,6.7, , ,0,1700,-2.8, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940309,-9999, , , ,9999,-1.1, , ,0,1700,-7.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940310,-9999, , , ,9999,4.4, , ,0,1700,-6.1, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940311,-9999, , , ,9999,3.9, , ,0,1700,-5.0, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940312,-9999, , , ,9999,10.0, , ,0,1700,-5.0, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940313,-9999, , , ,9999,8.9, , ,0,1700,1.1, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940314,-9999, , , ,9999,5.6, , ,0,1700,-4.4, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940315,-9999, , , ,9999,8.9, , ,0,1700,0.6, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940316,-9999, , , ,9999,1.1, , ,0,1700,-8.3, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940317,-9999, , , ,9999,0.6, , ,0,1700,-11.7, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940318,-9999, , , ,9999,0.6, , ,0,1700,-3.3, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940319,-9999, , , ,9999,7.8, , ,0,1700,-5.6, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940320,-9999, , , ,9999,8.9, , ,0,1700,-3.9, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940321,-9999, , , ,9999,10.0, , ,0,1700,0.0, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940322,-9999, , , ,9999,17.2, , ,0,1700,-1.1, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940323,-9999, , , ,9999,21.1, , ,0,1700,3.9, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940324,-9999, , , ,9999,18.9, , ,0,1700,3.9, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940325,-9999, , , ,9999,4.4, , ,0,1700,-2.8, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940326,-9999, , , ,9999,6.1, , ,0,1700,-3.3, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940327,-9999, , , ,9999,3.9, , ,0,1700,-0.6, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940328,-9999, , , ,9999,9.4, , ,0,1700,-0.6, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940329,-9999, , , ,9999,5.6, , ,0,1700,-1.7, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940330,-9999, , , ,9999,5.6, , ,0,1700,-2.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940331,-9999, , , ,9999,9.4, , ,0,1700,-2.8, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940401,-9999, , , ,9999,16.1, , ,0,1700,0.0, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940402,-9999, , , ,9999,21.1, , ,0,1700,1.7, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940403,-9999, , , ,9999,19.4, , ,0,1700,-2.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940404,-9999, , , ,9999,12.2, , ,0,1700,2.2, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940405,-9999, , , ,9999,11.7, , ,0,1700,1.1, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940406,-9999, , , ,9999,2.8, , ,0,1700,-2.8, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940407,-9999, , , ,9999,7.2, , ,0,1700,-6.1, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940408,-9999, , , ,9999,8.3, , ,0,1700,-3.9, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940409,-9999, , , ,9999,18.9, , ,0,1700,4.4, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940410,-9999, , , ,9999,16.7, , ,0,1700,4.4, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940411,-9999, , , ,9999,15.0, , ,0,1700,1.1, , ,0,1700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940412,-9999, , , ,9999,7.8, , ,0,1700,2.2, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940413,-9999, , , ,9999,10.0, , ,0,1700,6.7, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999
GHCND:USC00200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.3,-83.71667,19940414,-9999, , , ,9999,18.3, , ,0,1700,6.7, , ,0,1700,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
